Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Dt_Customer_year,Income,Age,Divorced,Married,Single,Together,Widow,2n Cycle,Basic,Graduation,Master,PhD,AUS,CA,GER,IND,ME,SA,SP,US
1,1,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,2014,54466.0,47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,2014,59686.0,55,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,2013,82460.0,70,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,2013,76045.0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,2013,83829.0,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,2013,83829.0,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,2013,32889.0,52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,2013,33462.0,41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,2013,36627.0,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,2013,28718.0,38,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,2013,77981.0,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,2013,60230.0,64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,2013,74918.0,51,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,2013,40464.0,67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,2012,64857.0,64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,2012,64857.0,64,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,2012,63381.0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,2012,63381.0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,2012,66664.0,38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,2012,66664.0,38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,2012,86358.0,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,2014,41443.0,43,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,2014,57072.0,59,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,2014,54178.0,53,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,2,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,2014,48767.0,70,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,2013,51124.0,65,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,2013,43020.0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,2013,49980.0,57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,2013,72906.0,65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,2013,25176.0,44,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,1,0,2013,96876.0,43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,2013,31086.0,41,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,2013,24072.0,37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,2013,76773.0,66,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,2013,72190.0,55,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,1,0,2012,83837.0,72,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,2012,17345.0,42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,0,2012,75154.0,62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,2014,28249.0,59,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,2014,28249.0,59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,2014,69661.0,40,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,2014,27922.0,41,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,2014,45903.0,54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,2014,36273.0,43,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,2014,70777.0,52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,2014,17148.0,44,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,2013,66476.0,51,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,2013,45057.0,41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,2013,41120.0,52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0,2013,64390.92857142857,61,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,2013,19485.0,34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,2013,21840.0,37,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,2013,41473.0,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,2013,31395.0,64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,1,0,2013,68117.0,73,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,2013,47682.0,45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,0,2013,83151.0,48,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,2013,58086.0,51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,1,0,2013,84460.0,62,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,2012,66565.0,58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,2012,23910.0,51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,2012,35893.0,52,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,2012,71128.0,47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,2012,38683.0,31,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,2012,37150.0,49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,2012,61064.0,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,2014,51650.0,44,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,2014,55249.0,64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,0,2014,46854.0,47,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,2014,14421.0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,2014,54132.0,51,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2014,153924.0,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,2014,64813.0,42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,2013,61872.0,50,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,0,2013,58025.0,41,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,2013,83790.0,72,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,2013,34350.0,41,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,2013,33438.0,62,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,2013,21955.0,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,2013,60491.0,49,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,2013,59304.0,56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,2013,34421.0,46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,2013,34421.0,46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,2,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,2013,51411.0,67,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,2013,71964.0,62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,2,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,0,2013,64504.0,67,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,2013,49678.0,59,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,2013,60482.0,44,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,2012,55260.0,48,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,0,2012,67369.0,51,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,0,2012,47175.0,58,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,2012,68743.0,53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,1,0,2012,56937.0,39,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,2014,83033.0,34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,2014,37697.0,44,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,2014,37697.0,44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,2014,44689.0,69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,2013,23162.0,50,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0,2013,63033.0,61,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,2013,40304.0,53,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,2013,40059.0,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,2013,80067.0,66,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,2013,36038.0,39,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,2013,32898.571180555555,39,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,2013,40521.0,52,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,0,2013,66334.0,64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0,2013,11012.0,36,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,2013,31615.0,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,2013,40185.134146341465,49,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,2013,69098.0,71,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,2013,70792.0,69,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,2013,17688.0,41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,2012,25443.0,31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,0,2012,57091.0,48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,2012,24336.0,39,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,2014,51111.0,39,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,2014,44503.0,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,2014,56850.0,49,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,2014,66582.0,51,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,2014,23148.0,35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,2014,82224.0,56,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,2013,61917.0,46,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,1,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,2013,43482.0,54,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,2013,68274.0,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,2013,42373.0,46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,2013,40185.134146341465,66,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,2013,57537.0,41,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,2013,80995.0,62,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,2013,30992.0,44,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,2013,30992.0,44,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,2013,78642.0,49,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,2013,74268.0,65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,2013,75072.0,58,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,2012,56253.0,57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,2012,59925.0,65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,2012,62807.0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,2012,62807.0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,2014,23626.0,50,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,2014,46106.0,44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,2014,81168.0,55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,2014,27244.0,41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,2014,26091.0,63,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,2014,26091.0,63,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,2014,43142.0,51,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,1,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,2014,38232.0,49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,2013,92533.0,35,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,2013,63285.0,75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,2013,38946.0,65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,2013,38946.0,65,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,2013,40233.0,45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,2013,46831.0,51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,2013,67605.0,33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,2013,70379.0,44,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,2013,77297.0,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,2012,55759.0,58,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,2012,58217.0,69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,2012,51369.0,44,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,2012,51369.0,44,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,0,2012,91249.0,64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
